ID,tanggal_waktu,suhu,beban_listrik,kecepatan_angin,tekanan_udara,dampak_lingkungan,konsumsi_listrik
359,2021-10-01 23:00:00,16.3,-19.3,3.755,1017.0,A,243.0
360,2021-10-02 00:00:00,15.1,-20.7,8.01,1014.0,A,219.0
361,2021-10-02 01:00:00,16.7,-19.3,10.265,1007.0,A,222.0
362,2021-10-02 02:00:00,15.1,-20.0,3.665,1007.0,A,210.0
363,2021-10-02 03:00:00,15.1,-21.4,3.88,1006.0,A,210.0
364,2021-10-02 04:00:00,16.3,-20.0,1.89,1002.0,A,198.0
365,2021-10-02 05:00:00,14.7,-18.6,3.165,1006.0,A,204.0
366,2021-10-02 06:00:00,15.1,-22.1,1.765,1003.0,A,207.0
367,2021-10-02 07:00:00,14.7,-22.1,3.305,1007.0,A,198.0
368,2021-10-02 08:00:00,15.5,-22.1,5.72,1007.0,A,189.0
369,2021-10-02 09:00:00,15.9,-20.0,8.85,1005.0,A,210.0
370,2021-10-02 10:00:00,17.8,-19.3,5.52,1005.0,A,219.0
371,2021-10-02 11:00:00,18.7,-20.0,5.52,1005.0,A,213.0
372,2021-10-02 12:00:00,19.1,-17.1,6.435,1016.0,A,234.0
373,2021-10-02 13:00:00,19.4,-17.9,1.765,1009.0,A,243.0
374,2021-10-02 14:00:00,19.1,-19.3,3.415,1010.0,A,228.0
375,2021-10-02 15:00:00,19.8,-17.1,3.665,999.0,A,216.0
376,2021-10-02 16:00:00,18.3,-18.6,2.415,996.0,A,219.0
377,2021-10-02 17:00:00,18.7,-17.1,2.665,1012.0,A,249.0
378,2021-10-02 18:00:00,17.8,-16.4,4.43,1013.0,A,252.0
379,2021-10-02 19:00:00,17.8,-15.7,2.14,1005.0,A,288.0
380,2021-10-02 20:00:00,16.7,-17.1,2.78,1000.0,A,255.0
381,2021-10-02 21:00:00,17.4,-17.9,3.73,1013.0,A,273.0
382,2021-10-02 22:00:00,17.1,-17.1,2.64,1010.0,A,273.0
383,2021-10-02 23:00:00,14.7,-19.3,5.645,998.0,A,264.0
384,2021-10-03 00:00:00,16.3,-17.1,6.935,1004.0,A,324.0
385,2021-10-03 01:00:00,16.7,-16.4,9.565,1011.0,A,327.0
386,2021-10-03 02:00:00,15.5,-20.7,13.71,1004.0,A,348.0
387,2021-10-03 03:00:00,15.9,-20.7,18.855,1001.0,A,246.0
388,2021-10-03 04:00:00,15.9,-17.1,22.875,1004.0,A,240.0
389,2021-10-03 05:00:00,15.5,-20.7,25.63,1003.0,A,237.0
390,2021-10-03 06:00:00,16.3,-20.7,29.01,1010.0,A,213.0
391,2021-10-03 07:00:00,15.1,-18.6,32.015,1011.0,A,240.0
392,2021-10-03 08:00:00,15.5,-20.0,35.27,997.0,A,231.0
393,2021-10-03 09:00:00,17.1,-16.4,38.79,1016.0,A,222.0
394,2021-10-03 10:00:00,17.4,-16.4,42.56,1016.0,A,234.0
395,2021-10-03 11:00:00,18.3,-17.9,50.46,1014.0,A,210.0
396,2021-10-03 12:00:00,18.7,-17.9,58.01,1002.0,A,189.0
397,2021-10-03 13:00:00,19.4,-19.3,65.285,1003.0,A,225.0
398,2021-10-03 14:00:00,19.1,-17.9,74.225,1013.0,A,222.0
399,2021-10-03 15:00:00,19.8,-18.6,82.775,997.0,A,213.0
400,2021-10-03 16:00:00,19.4,-17.1,89.7,1013.0,A,213.0
401,2021-10-03 17:00:00,19.4,-15.7,96.725,997.0,A,216.0
402,2021-10-03 18:00:00,17.8,-18.6,105.9,1004.0,A,198.0
403,2021-10-03 19:00:00,19.1,-19.3,113.05,998.0,A,207.0
404,2021-10-03 20:00:00,18.3,-17.1,117.595,1012.0,A,222.0
405,2021-10-03 21:00:00,17.8,-17.1,121.115,998.0,A,201.0
406,2021-10-03 22:00:00,17.8,-19.3,126.8,1015.0,A,216.0
407,2021-10-03 23:00:00,16.7,-19.3,131.72,1011.0,A,210.0
408,2021-10-04 00:00:00,15.5,-17.1,3.415,1002.0,A,213.0
409,2021-10-04 01:00:00,16.3,-19.3,4.895,1004.0,A,186.0
410,2021-10-04 02:00:00,16.7,-17.9,5.02,1001.0,A,204.0
411,2021-10-04 03:00:00,16.7,-20.7,5.27,1003.0,A,189.0
412,2021-10-04 04:00:00,15.5,-19.3,10.19,996.0,A,204.0
413,2021-10-04 05:00:00,15.9,-20.7,15.485,996.0,A,204.0
414,2021-10-04 06:00:00,13.9,-20.7,18.365,995.0,A,207.0
415,2021-10-04 07:00:00,15.5,-20.7,22.76,995.0,A,204.0
416,2021-10-04 08:00:00,14.3,-19.3,25.015,1004.0,A,198.0
417,2021-10-04 09:00:00,16.3,-21.4,29.16,1015.0,A,237.0
418,2021-10-04 10:00:00,16.7,-18.6,31.915,1010.0,A,237.0
419,2021-10-04 11:00:00,18.3,-20.7,35.545,996.0,A,228.0
420,2021-10-04 12:00:00,17.8,-17.1,43.595,1004.0,A,228.0
421,2021-10-04 13:00:00,18.7,-18.6,49.655,1009.0,A,213.0
422,2021-10-04 14:00:00,18.3,-16.4,54.2,1001.0,A,192.0
423,2021-10-04 15:00:00,19.4,-20.7,62.225,1005.0,A,192.0
424,2021-10-04 16:00:00,18.7,-17.9,69.25,1003.0,A,204.0
425,2021-10-04 17:00:00,18.7,-19.3,74.06,995.0,A,222.0
426,2021-10-04 18:00:00,17.8,-20.0,80.495,995.0,A,189.0
427,2021-10-04 19:00:00,19.1,-20.0,85.805,997.0,A,201.0
428,2021-10-04 20:00:00,17.8,-17.9,90.325,995.0,A,201.0
429,2021-10-04 21:00:00,17.1,-18.6,93.595,1006.0,A,228.0
430,2021-10-04 22:00:00,17.1,-20.0,95.385,1011.0,A,198.0
431,2021-10-04 23:00:00,15.5,-17.9,99.405,1011.0,A,198.0
432,2021-10-05 00:00:00,17.1,-20.7,103.785,998.0,A,201.0
433,2021-10-05 01:00:00,15.9,-20.0,104.7,1009.0,A,231.0
434,2021-10-05 02:00:00,15.1,-18.6,108.08,1010.0,A,216.0
435,2021-10-05 03:00:00,15.5,-17.9,112.5,996.0,A,201.0
436,2021-10-05 04:00:00,14.3,-21.4,116.255,1001.0,A,216.0
437,2021-10-05 05:00:00,15.9,-19.3,117.545,1011.0,A,204.0
438,2021-10-05 06:00:00,16.3,-17.9,120.8,994.0,A,210.0
439,2021-10-05 07:00:00,14.7,-20.0,3.54,995.0,A,207.0
440,2021-10-05 08:00:00,15.1,-19.3,3.415,994.0,A,213.0
441,2021-10-05 09:00:00,16.7,-18.6,5.67,1002.0,A,204.0
442,2021-10-05 10:00:00,17.8,-19.3,9.565,1005.0,A,198.0
443,2021-10-05 11:00:00,18.3,-18.6,13.96,1000.0,A,204.0
444,2021-10-05 12:00:00,19.1,-17.1,20.27,998.0,A,195.0
445,2021-10-05 13:00:00,19.4,-19.3,28.335,992.0,A,198.0
446,2021-10-05 14:00:00,20.2,-18.6,35.27,1005.0,A,204.0
447,2021-10-05 15:00:00,19.4,-19.3,41.795,1010.0,A,213.0
448,2021-10-05 16:00:00,19.4,-17.9,48.23,994.0,A,201.0
449,2021-10-05 17:00:00,19.8,-20.0,53.165,991.0,A,204.0
450,2021-10-05 18:00:00,18.7,-20.0,59.85,998.0,A,216.0
451,2021-10-05 19:00:00,17.4,-20.7,62.995,1010.0,A,189.0
452,2021-10-05 20:00:00,16.7,-20.7,66.375,1012.0,A,210.0
453,2021-10-05 21:00:00,17.8,-17.9,5.52,993.0,A,222.0
454,2021-10-05 22:00:00,16.7,-17.1,8.665,1004.0,A,222.0
455,2021-10-05 23:00:00,16.7,-18.6,13.06,1011.0,A,198.0
456,2021-10-06 00:00:00,16.3,-19.3,3.415,1000.0,A,195.0
457,2021-10-06 01:00:00,15.5,-17.9,7.685,994.0,A,189.0
458,2021-10-06 02:00:00,15.9,-20.7,11.355,1014.0,A,216.0
459,2021-10-06 03:00:00,16.7,-20.0,15.875,998.0,A,192.0
460,2021-10-06 04:00:00,15.5,-20.7,4.13,1006.0,A,207.0
461,2021-10-06 05:00:00,14.3,-20.7,3.88,1011.0,A,222.0
462,2021-10-06 06:00:00,15.9,-17.9,9.925,1001.0,A,195.0
463,2021-10-06 07:00:00,14.7,-16.4,13.945,1009.0,A,222.0
464,2021-10-06 08:00:00,15.5,-20.0,16.325,1004.0,A,189.0
465,2021-10-06 09:00:00,17.4,-17.9,6.545,1011.0,A,204.0
466,2021-10-06 10:00:00,17.8,-18.6,4.38,1013.0,A,213.0
467,2021-10-06 11:00:00,18.3,-19.3,5.92,994.0,A,219.0
468,2021-10-06 12:00:00,18.3,-17.1,9.3,1002.0,A,240.0
469,2021-10-06 13:00:00,19.8,-20.0,11.09,1001.0,A,231.0
470,2021-10-06 14:00:00,19.4,-18.6,13.595,1004.0,A,213.0
471,2021-10-06 15:00:00,19.4,-19.3,16.259999999999998,991.0,A,222.0
472,2021-10-06 16:00:00,19.4,-20.7,3.665,1000.0,A,249.0
473,2021-10-06 17:00:00,18.7,-18.6,5.33,1000.0,A,270.0
474,2021-10-06 18:00:00,17.8,-16.4,1.575,1002.0,A,246.0
475,2021-10-06 19:00:00,17.4,-19.3,2.965,1003.0,A,267.0
476,2021-10-06 20:00:00,18.3,-18.6,2.855,999.0,A,264.0
477,2021-10-06 21:00:00,17.8,-17.9,4.43,1004.0,A,282.0
478,2021-10-06 22:00:00,15.9,-15.7,5.07,1003.0,A,294.0
479,2021-10-06 23:00:00,16.7,-18.6,4.645,993.0,A,306.0
480,2021-10-07 00:00:00,16.3,-19.3,3.29,995.0,A,342.0
481,2021-10-07 01:00:00,16.3,-20.0,4.33,1004.0,A,339.0
482,2021-10-07 02:00:00,17.1,-17.9,7.71,1009.0,A,225.0
483,2021-10-07 03:00:00,16.7,-20.0,11.48,991.0,A,225.0
484,2021-10-07 04:00:00,16.3,-18.6,15.235,1003.0,A,228.0
485,2021-10-07 05:00:00,16.3,-17.1,18.365,998.0,A,216.0
486,2021-10-07 06:00:00,16.7,-18.6,22.26,990.0,A,219.0
487,2021-10-07 07:00:00,16.3,-19.3,26.78,992.0,A,216.0
488,2021-10-07 08:00:00,15.9,-19.3,4.77,990.0,A,237.0
489,2021-10-07 09:00:00,17.8,-19.3,6.67,1006.0,A,216.0
490,2021-10-07 10:00:00,18.3,-16.4,6.42,998.0,A,99999.0
491,2021-10-07 11:00:00,18.3,-15.7,10.315,1006.0,A,228.0
492,2021-10-07 12:00:00,19.8,-16.4,3.755,999.0,A,210.0
493,2021-10-07 13:00:00,19.4,-16.4,8.01,1000.0,A,231.0
494,2021-10-07 14:00:00,20.6,-20.0,10.14,989.0,A,204.0
495,2021-10-07 15:00:00,20.2,-20.0,1.64,994.0,A,228.0
496,2021-10-07 16:00:00,20.2,-16.4,5.545,1005.0,A,246.0
497,2021-10-07 17:00:00,21.1,-17.9,9.175,996.0,A,282.0
498,2021-10-07 18:00:00,19.8,-15.7,2.415,1004.0,A,315.0
499,2021-10-07 19:00:00,20.2,-16.4,6.795,988.0,A,354.0
500,2021-10-07 20:00:00,19.4,-16.4,4.005,1007.0,A,342.0
501,2021-10-07 21:00:00,16.7,-17.1,2.515,1001.0,A,360.0
502,2021-10-07 22:00:00,17.8,-15.7,2.84,997.0,A,384.0
503,2021-10-07 23:00:00,16.7,-18.6,2.915,999.0,A,405.0
504,2021-10-08 00:00:00,16.3,-17.9,5.67,1002.0,A,402.0
505,2021-10-08 01:00:00,17.1,-17.9,9.05,1006.0,A,354.0
506,2021-10-08 02:00:00,16.3,-17.9,9.815,1005.0,A,258.0
507,2021-10-08 03:00:00,16.7,-15.0,1.075,1007.0,A,243.0
508,2021-10-08 04:00:00,15.9,-17.1,4.13,988.0,A,231.0
509,2021-10-08 05:00:00,15.9,-15.7,7.26,998.0,A,222.0
510,2021-10-08 06:00:00,14.7,-17.9,11.155,997.0,A,246.0
511,2021-10-08 07:00:00,15.1,-17.1,13.57,998.0,A,261.0
512,2021-10-08 08:00:00,15.5,-17.9,15.825,1007.0,A,276.0
513,2021-10-08 09:00:00,17.4,-16.4,19.955,989.0,A,303.0
514,2021-10-08 10:00:00,18.7,-17.1,5.02,1001.0,A,243.0
515,2021-10-08 11:00:00,19.4,-15.0,6.795,1009.0,A,228.0
516,2021-10-08 12:00:00,18.7,-14.3,9.425,990.0,A,240.0
517,2021-10-08 13:00:00,19.8,-16.4,13.055,1004.0,A,258.0
518,2021-10-08 14:00:00,20.2,-12.9,17.99,995.0,A,222.0
519,2021-10-08 15:00:00,19.8,-12.9,25.64,991.0,A,249.0
520,2021-10-08 16:00:00,19.4,-17.1,33.565,989.0,A,231.0
521,2021-10-08 17:00:00,20.2,-16.4,41.115,997.0,A,231.0
522,2021-10-08 18:00:00,18.7,-15.0,46.16,994.0,A,243.0
523,2021-10-08 19:00:00,18.7,-17.9,52.935,994.0,A,198.0
524,2021-10-08 20:00:00,19.1,-17.9,61.61,1002.0,A,225.0
525,2021-10-08 21:00:00,17.8,-18.6,69.16,999.0,A,216.0
526,2021-10-08 22:00:00,18.3,-18.6,76.185,1006.0,A,207.0
527,2021-10-08 23:00:00,17.8,-19.3,82.62,1011.0,A,213.0
528,2021-10-09 00:00:00,17.1,-17.9,90.395,1009.0,A,192.0
529,2021-10-09 01:00:00,17.4,-17.9,97.945,1007.0,A,216.0
530,2021-10-09 02:00:00,16.3,-17.9,104.97,995.0,A,210.0
531,2021-10-09 03:00:00,15.9,-17.9,108.725,1010.0,A,198.0
532,2021-10-09 04:00:00,17.1,-20.0,115.625,1009.0,A,204.0
533,2021-10-09 05:00:00,16.7,-19.3,122.4,995.0,A,201.0
534,2021-10-09 06:00:00,15.9,-18.6,127.945,1001.0,A,189.0
535,2021-10-09 07:00:00,16.7,-20.0,133.255,996.0,A,207.0
536,2021-10-09 08:00:00,16.3,-17.1,140.405,1005.0,A,198.0
537,2021-10-09 09:00:00,16.7,-19.3,148.08,1002.0,A,204.0
538,2021-10-09 10:00:00,17.4,-16.4,156.88,1005.0,A,204.0
539,2021-10-09 11:00:00,17.4,-20.0,164.055,993.0,A,216.0
540,2021-10-09 12:00:00,19.1,-20.0,173.87,1007.0,A,201.0
541,2021-10-09 13:00:00,18.7,-19.3,181.795,1003.0,A,198.0
542,2021-10-09 14:00:00,19.4,-18.6,193.1,992.0,A,192.0
543,2021-10-09 15:00:00,18.7,-19.3,201.15,1001.0,A,216.0
544,2021-10-09 16:00:00,18.7,-17.9,208.05,1003.0,A,207.0
545,2021-10-09 17:00:00,19.8,-16.4,214.7,1004.0,A,210.0
546,2021-10-09 18:00:00,19.4,-16.4,221.725,1006.0,A,189.0
547,2021-10-09 19:00:00,18.7,-18.6,228.75,1007.0,A,216.0
548,2021-10-09 20:00:00,17.8,-16.4,238.69,1010.0,A,219.0
549,2021-10-09 21:00:00,18.3,-17.1,245.865,1013.0,A,201.0
550,2021-10-09 22:00:00,17.8,-18.6,251.55,1005.0,A,207.0
551,2021-10-09 23:00:00,16.7,-16.4,256.47,1006.0,A,216.0
744,2021-10-18 00:00:00,17.8,-17.1,81.65,994.0,A,228.0
745,2021-10-18 01:00:00,18.3,-16.4,85.545,989.0,A,231.0
746,2021-10-18 02:00:00,18.3,-16.4,90.465,987.0,A,216.0
747,2021-10-18 03:00:00,18.3,-16.4,95.635,1004.0,A,240.0
748,2021-10-18 04:00:00,17.8,-15.0,100.53,998.0,A,228.0
749,2021-10-18 05:00:00,18.3,-13.6,103.16,992.0,A,216.0
750,2021-10-18 06:00:00,19.1,-15.7,105.915,988.0,A,237.0
751,2021-10-18 07:00:00,18.3,-13.6,4.895,997.0,A,210.0
752,2021-10-18 08:00:00,19.4,-16.4,7.9,988.0,A,240.0
753,2021-10-18 09:00:00,19.4,-14.3,11.03,1001.0,A,240.0
754,2021-10-18 10:00:00,20.6,-16.4,14.925,996.0,A,249.0
755,2021-10-18 11:00:00,21.4,-19.3,19.07,985.0,A,228.0
756,2021-10-18 12:00:00,22.2,-18.6,3.755,1003.0,A,237.0
757,2021-10-18 13:00:00,23.0,-18.6,10.905,996.0,A,201.0
758,2021-10-18 14:00:00,23.8,-17.9,18.43,992.0,A,225.0
759,2021-10-18 15:00:00,24.2,-17.9,22.975,988.0,A,210.0
760,2021-10-18 16:00:00,22.6,-17.9,29.91,999.0,A,231.0
761,2021-10-18 17:00:00,22.6,-17.9,33.68,986.0,A,210.0
762,2021-10-18 18:00:00,22.6,-19.3,38.475,992.0,A,204.0
763,2021-10-18 19:00:00,22.6,-18.6,43.395,993.0,A,213.0
764,2021-10-18 20:00:00,20.6,-17.1,47.79,991.0,A,249.0
765,2021-10-18 21:00:00,21.1,-20.0,51.185,994.0,A,237.0
766,2021-10-18 22:00:00,20.6,-20.7,55.08,985.0,A,249.0
767,2021-10-18 23:00:00,21.8,-17.1,57.96,991.0,A,270.0
768,2021-10-19 00:00:00,19.8,-17.9,62.605,982.0,A,288.0
769,2021-10-19 01:00:00,18.3,-17.1,1.89,986.0,A,273.0
770,2021-10-19 02:00:00,17.8,-17.9,4.505,997.0,A,279.0
771,2021-10-19 03:00:00,17.1,-15.7,8.01,988.0,A,300.0
772,2021-10-19 04:00:00,17.8,-18.6,2.64,989.0,A,270.0
773,2021-10-19 05:00:00,17.8,-18.6,5.52,986.0,A,258.0
774,2021-10-19 06:00:00,17.8,-15.0,8.275,980.0,A,240.0
775,2021-10-19 07:00:00,16.7,-16.4,11.155,981.0,A,252.0
776,2021-10-19 08:00:00,19.1,-17.1,16.05,985.0,A,258.0
777,2021-10-19 09:00:00,18.7,-15.7,19.945,999.0,A,243.0
778,2021-10-19 10:00:00,20.6,-15.7,22.7,997.0,A,255.0
779,2021-10-19 11:00:00,21.8,-18.6,25.955,990.0,A,252.0
780,2021-10-19 12:00:00,22.2,-17.9,30.475,995.0,A,252.0
781,2021-10-19 13:00:00,23.4,-17.1,33.105000000000004,986.0,A,255.0
782,2021-10-19 14:00:00,23.4,-16.4,40.905,983.0,A,213.0
783,2021-10-19 15:00:00,23.0,-17.1,49.08,984.0,A,231.0
784,2021-10-19 16:00:00,22.6,-13.6,59.16,982.0,A,228.0
785,2021-10-19 17:00:00,22.2,-15.7,67.085,985.0,A,216.0
786,2021-10-19 18:00:00,20.6,-16.4,75.635,982.0,A,204.0
787,2021-10-19 19:00:00,21.1,-16.4,82.56,984.0,A,225.0
788,2021-10-19 20:00:00,20.2,-15.0,89.245,997.0,A,255.0
789,2021-10-19 21:00:00,21.1,-16.4,96.52,993.0,A,282.0
790,2021-10-19 22:00:00,21.1,-15.0,101.58,989.0,A,246.0
791,2021-10-19 23:00:00,19.1,-15.7,105.585,1001.0,A,258.0
792,2021-10-20 00:00:00,18.3,-17.1,108.355,985.0,A,288.0
793,2021-10-20 01:00:00,18.7,-17.1,113.125,999.0,A,603.0
794,2021-10-20 02:00:00,18.7,-17.1,117.92,991.0,A,273.0
795,2021-10-20 03:00:00,18.3,-13.6,121.175,984.0,A,237.0
796,2021-10-20 04:00:00,17.1,-15.0,124.305,984.0,A,222.0
797,2021-10-20 05:00:00,17.1,-13.6,127.685,998.0,A,237.0
798,2021-10-20 06:00:00,17.8,-15.7,129.815,997.0,A,210.0
799,2021-10-20 07:00:00,16.7,-16.4,134.585,988.0,A,231.0
800,2021-10-20 08:00:00,17.8,-15.7,4.255,996.0,A,243.0
801,2021-10-20 09:00:00,18.7,-16.4,6.795,986.0,A,222.0
802,2021-10-20 10:00:00,19.8,-16.4,5.895,997.0,A,258.0
803,2021-10-20 11:00:00,21.4,-15.7,4.255,1002.0,A,216.0
804,2021-10-20 12:00:00,21.4,-17.1,6.045,995.0,A,237.0
805,2021-10-20 13:00:00,21.4,-18.6,1.89,994.0,A,222.0
806,2021-10-20 14:00:00,22.6,-17.9,3.29,993.0,A,231.0
807,2021-10-20 15:00:00,22.6,-15.7,4.755,986.0,A,246.0
808,2021-10-20 16:00:00,22.2,-15.0,9.8,983.0,A,264.0
809,2021-10-20 17:00:00,21.8,-15.7,12.82,985.0,A,315.0
810,2021-10-20 18:00:00,21.1,-15.0,17.965,980.0,A,378.0
811,2021-10-20 19:00:00,20.6,-17.9,21.095,993.0,A,372.0
812,2021-10-20 20:00:00,21.1,-16.4,22.51,997.0,A,399.0
813,2021-10-20 21:00:00,19.1,-15.0,2.015,990.0,A,501.0
814,2021-10-20 22:00:00,18.3,-14.3,2.465,982.0,A,525.0
815,2021-10-20 23:00:00,18.3,-15.7,3.605,984.0,A,528.0
816,2021-10-21 00:00:00,17.4,-14.3,2.14,987.0,A,561.0
817,2021-10-21 01:00:00,17.1,-13.6,2.39,979.0,A,648.0
818,2021-10-21 02:00:00,17.8,-13.6,2.915,986.0,A,507.0
819,2021-10-21 03:00:00,16.7,-16.4,3.665,986.0,A,504.0
820,2021-10-21 04:00:00,17.8,-12.1,5.67,994.0,A,450.0
821,2021-10-21 05:00:00,18.3,-13.6,7.335,979.0,A,396.0
822,2021-10-21 06:00:00,19.1,-16.4,10.965,985.0,A,291.0
823,2021-10-21 07:00:00,19.1,-16.4,14.47,980.0,A,288.0
824,2021-10-21 08:00:00,19.4,-15.0,18.115,989.0,A,288.0
825,2021-10-21 09:00:00,20.2,-13.6,22.66,984.0,A,300.0
826,2021-10-21 10:00:00,20.2,-17.1,27.68,993.0,A,318.0
827,2021-10-21 11:00:00,21.8,-11.4,31.575,996.0,A,270.0
828,2021-10-21 12:00:00,22.6,-9.3,4.895,1000.0,A,246.0
829,2021-10-21 13:00:00,23.4,-11.4,9.915,997.0,A,222.0
830,2021-10-21 14:00:00,23.0,-10.0,2.915,1001.0,A,243.0
831,2021-10-21 15:00:00,23.4,-13.6,2.39,991.0,A,234.0
832,2021-10-21 16:00:00,23.4,-10.0,5.005,997.0,A,237.0
833,2021-10-21 17:00:00,23.0,-10.7,8.4,985.0,A,222.0
834,2021-10-21 18:00:00,21.1,-10.0,13.71,984.0,A,408.0
835,2021-10-21 19:00:00,20.6,-10.7,17.34,1002.0,A,378.0
836,2021-10-21 20:00:00,19.4,-10.0,20.595,1004.0,A,354.0
837,2021-10-21 21:00:00,19.1,-10.0,23.35,999.0,A,363.0
838,2021-10-21 22:00:00,17.8,-10.7,25.265,989.0,A,288.0
839,2021-10-21 23:00:00,18.7,-9.3,25.905,993.0,A,255.0
840,2021-10-22 00:00:00,17.4,-10.0,26.67,999.0,A,219.0
841,2021-10-22 01:00:00,17.4,-10.0,2.075,989.0,A,252.0
842,2021-10-22 02:00:00,17.1,-10.0,2.215,992.0,A,243.0
843,2021-10-22 03:00:00,17.4,-10.0,2.14,988.0,A,261.0
844,2021-10-22 04:00:00,17.4,-12.9,1.64,983.0,A,258.0
845,2021-10-22 05:00:00,17.4,-10.7,2.405,984.0,A,258.0
846,2021-10-22 06:00:00,17.1,-11.4,3.48,981.0,A,276.0
847,2021-10-22 07:00:00,16.7,-9.3,2.265,993.0,A,282.0
848,2021-10-22 08:00:00,18.3,-10.0,2.14,989.0,A,285.0
849,2021-10-22 09:00:00,18.3,-8.6,2.14,993.0,A,297.0
850,2021-10-22 10:00:00,19.4,-8.6,4.38,982.0,A,306.0
851,2021-10-22 11:00:00,20.2,-6.4,2.015,998.0,A,291.0
852,2021-10-22 12:00:00,20.2,-9.3,3.88,987.0,A,318.0
853,2021-10-22 13:00:00,21.1,-8.6,7.26,995.0,A,312.0
854,2021-10-22 14:00:00,21.4,-11.4,9.05,979.0,A,330.0
855,2021-10-22 15:00:00,20.2,-11.4,1.515,980.0,A,348.0
856,2021-10-22 16:00:00,20.2,-9.3,3.28,991.0,A,369.0
857,2021-10-22 17:00:00,20.2,-8.6,4.295,985.0,A,381.0
858,2021-10-22 18:00:00,19.1,-11.4,2.665,977.0,A,411.0
859,2021-10-22 19:00:00,17.8,-10.0,6.545,987.0,A,402.0
860,2021-10-22 20:00:00,19.1,-8.6,7.71,986.0,A,363.0
861,2021-10-22 21:00:00,18.3,-9.3,1.515,981.0,A,387.0
862,2021-10-22 22:00:00,17.8,-8.6,3.155,979.0,A,384.0
863,2021-10-22 23:00:00,19.4,-8.6,5.77,987.0,A,411.0
864,2021-10-23 00:00:00,19.1,-7.9,8.915,993.0,A,468.0
865,2021-10-23 01:00:00,18.3,-10.0,3.415,986.0,A,408.0
866,2021-10-23 02:00:00,17.1,-9.3,3.54,989.0,A,342.0
867,2021-10-23 03:00:00,19.1,-10.0,5.145,987.0,A,294.0
868,2021-10-23 04:00:00,18.7,-10.0,8.025,998.0,A,198.0
869,2021-10-23 05:00:00,19.4,-9.3,4.77,987.0,A,210.0
870,2021-10-23 06:00:00,18.7,-9.3,6.935,997.0,A,198.0
871,2021-10-23 07:00:00,18.3,-11.4,4.255,985.0,A,219.0
872,2021-10-23 08:00:00,19.4,-11.4,3.415,1003.0,A,210.0
873,2021-10-23 09:00:00,20.6,-13.6,4.255,991.0,A,234.0
874,2021-10-23 10:00:00,21.8,-10.0,9.05,994.0,A,237.0
875,2021-10-23 11:00:00,22.6,-13.6,5.645,987.0,A,234.0
876,2021-10-23 12:00:00,23.8,-11.4,9.025,986.0,A,210.0
877,2021-10-23 13:00:00,23.8,-8.6,12.795,995.0,A,207.0
878,2021-10-23 14:00:00,23.8,-10.7,3.04,982.0,A,201.0
879,2021-10-23 15:00:00,24.2,-10.0,4.705,984.0,A,219.0
880,2021-10-23 16:00:00,24.6,-9.3,5.02,986.0,A,234.0
881,2021-10-23 17:00:00,23.8,-10.7,8.525,988.0,A,210.0
882,2021-10-23 18:00:00,23.0,-12.9,9.815,985.0,A,228.0
883,2021-10-23 19:00:00,21.4,-12.1,14.585,985.0,A,222.0
884,2021-10-23 20:00:00,21.4,-10.7,2.14,999.0,A,246.0
885,2021-10-23 21:00:00,20.6,-10.0,5.545,980.0,A,222.0
886,2021-10-23 22:00:00,21.4,-12.9,7.46,993.0,A,273.0
887,2021-10-23 23:00:00,21.1,-12.1,10.59,993.0,A,279.0
888,2021-10-24 00:00:00,20.2,-8.6,14.72,1000.0,A,312.0
889,2021-10-24 01:00:00,19.8,-9.3,17.225,995.0,A,294.0
890,2021-10-24 02:00:00,19.4,-10.0,2.015,996.0,A,321.0
891,2021-10-24 03:00:00,18.7,-10.0,2.78,999.0,A,306.0
892,2021-10-24 04:00:00,19.1,-8.6,3.755,990.0,A,315.0
893,2021-10-24 05:00:00,19.4,-8.6,6.295,985.0,A,345.0
894,2021-10-24 06:00:00,18.7,-10.0,1.575,980.0,A,327.0
895,2021-10-24 07:00:00,19.4,-10.0,2.59,989.0,A,339.0
896,2021-10-24 08:00:00,19.1,-11.4,3.855,980.0,A,327.0
897,2021-10-24 09:00:00,20.6,-10.0,3.415,992.0,A,318.0
898,2021-10-24 10:00:00,20.6,-9.3,2.265,985.0,A,306.0
899,2021-10-24 11:00:00,20.6,-9.3,3.29,992.0,A,333.0
900,2021-10-24 12:00:00,21.8,-10.7,2.54,984.0,A,378.0
901,2021-10-24 13:00:00,21.8,-9.3,6.545,985.0,A,342.0
902,2021-10-24 14:00:00,22.2,-11.4,10.565,989.0,A,336.0
903,2021-10-24 15:00:00,21.8,-10.0,13.96,978.0,A,342.0
904,2021-10-24 16:00:00,21.4,-10.7,17.855,988.0,A,348.0
905,2021-10-24 17:00:00,21.8,-12.9,21.235,981.0,A,324.0
906,2021-10-24 18:00:00,19.8,-11.4,22.775,989.0,A,270.0
907,2021-10-24 19:00:00,20.2,-11.4,1.89,982.0,A,300.0
908,2021-10-24 20:00:00,19.4,-9.3,2.64,990.0,A,420.0
909,2021-10-24 21:00:00,18.3,-11.4,1.575,974.0,A,519.0
910,2021-10-24 22:00:00,18.3,-9.3,2.715,974.0,A,546.0
911,2021-10-24 23:00:00,18.7,-11.4,2.665,974.0,A,498.0
912,2021-10-25 00:00:00,17.4,-10.0,4.18,986.0,A,426.0
